"","Phenotype","Chr","qtl_type","Pos_bp","Lod","Status","Gene","Gene_chr","Gene_start","Gene_end","mash_protein","abs_pos","is_mash","mouse_tau"
"193","Aldh4a1","4","trans",138304771,42.3960054186691,"Significant_001","Aldh4a1","4",139622871,139649691,NA,696929646,FALSE,0.0536394507603721
"194","Ppif__1","14","cis",25699903,42.3285404388696,"Significant_001","Ppif","14",25693574,25700468,NA,2005170103,FALSE,-0.0377974998418956
"195","Ppif__1","14","trans",26943932,42.3285404307802,"Significant_001","Ppif","14",25693574,25700468,NA,2006414132,FALSE,-0.0377974998418956
"196","Tatdn1","15","trans",57871433,42.302600742705,"Significant_001","Tatdn1","15",58890153,58933756,NA,2169243877,FALSE,-0.0164200369591897
"197","Hdlbp__1","1","trans",89455190,42.2988125187382,"Significant_001","Hdlbp","1",93405940,93478917,NA,89455190,FALSE,-0.0294214783115852
"198","Nqo1","8","cis",107056650,42.2934435539662,"Significant_001","Nqo1","8",107388225,107403205,NA,1297202330,FALSE,0.0633471762548222
"199","Eprs__1","1","cis",184900838,42.2730039327881,"Significant_001","Eprs","1",185361417,185428360,NA,184900838,FALSE,0.00531933582084308
"200","Nup214","2","cis",31022364,42.2380794870061,"Significant_001","Nup214","2",31974408,32053975,NA,233494335,FALSE,-0.0970627991904588
"201","Mttp__1","3","trans",135888491,42.1974766910257,"Significant_001","Mttp","3",138089855,138143418,NA,527473686,FALSE,-0.0404396005930673
"202","Mttp__1","3","cis",137341233,42.1974766029096,"Significant_001","Mttp","3",138089855,138143418,NA,528926428,FALSE,-0.0404396005930673
"203","Gsdma3","11","cis",99485831,42.1844662859203,"Significant_001","Gsdma3","11",98626349,98638801,NA,1695322827,FALSE,-0.0337902795086345
"204","Gstp2__1","19","trans",5040971,41.9060756140409,"Significant_001","Gstp2","19",4040288,4042221,NA,2532354778,FALSE,-0.16315818102698
"205","H2-Q6","17","cis",35693792,41.8841359031817,"Significant_001","H2-Q6","17",35424850,35430055,NA,2363317689,FALSE,-0.0404618440098293
"206","Ugt1a10","1","cis",88699911,41.8736194798441,"Significant_001","Ugt1a10","1",88055411,88220002,NA,88699911,FALSE,-0.0941390829031278
"207","Naglu","11","trans",99932402,41.8567784968357,"Significant_001","Naglu","11",101070090,101077672,NA,1695769398,FALSE,-0.0610423649612468
"208","Dhrs7","12","cis",72761411,41.7513484398117,"Significant_001","Dhrs7","12",72650353,72664828,NA,1797680950,FALSE,-0.0101116568641918
"209","Rai14","15","trans",12321794,41.4262043479729,"Significant_001","Rai14","15",10568971,10719267,NA,2123694238,FALSE,0.0518749073662369
"210","Cyp2d34","15","trans",75597502,41.2861966997517,"Significant_001","Cyp2d34","15",82615963,82620956,NA,2186969946,FALSE,0.0161208213134227
"211","Fam8a1","13","trans",45644270,41.1761988455047,"Significant_001","Fam8a1","13",46669477,46678064,NA,1897692831,FALSE,-0.127659574468085
"212","Gsta4","9","cis",77457414,41.1063225528142,"Significant_001","Gsta4","9",78191966,78209349,NA,1404004307,FALSE,-0.0294495857663849
"213","Gsta4","9","trans",77051922,41.106322552681,"Significant_001","Gsta4","9",78191966,78209349,NA,1403598815,FALSE,-0.0294495857663849
"214","Casp8","1","cis",58146491,41.0890115227097,"Significant_001","Casp8","1",58795233,58847503,NA,58146491,FALSE,0.135098534328316
"215","H2-Q6","17","trans",40880168,41.0873436369953,"Significant_001","H2-Q6","17",35424850,35430055,NA,2368504065,FALSE,-0.0404618440098293
"216","Dpp7","2","trans",23506481,41.0815734555902,"Significant_001","Dpp7","2",25352290,25356389,NA,225978452,FALSE,-0.09439186008109
"217","Aldh2__2","5","trans",118261463,41.0151770744995,"Significant_001","Aldh2","5",121566027,121593824,NA,840394454,FALSE,-0.0697556759491536
"218","Cyp2d34","15","cis",82790264,40.9738685716056,"Significant_001","Cyp2d34","15",82615963,82620956,NA,2194162708,FALSE,0.0161208213134227
"219","Gsdma3","11","trans",97049039,40.9720891259999,"Significant_001","Gsdma3","11",98626349,98638801,NA,1692886035,FALSE,-0.0337902795086345
"220","Rai14","15","cis",10358582,40.915408967623,"Significant_001","Rai14","15",10568971,10719267,NA,2121731026,FALSE,0.0518749073662369
"221","Fam8a1","13","cis",45956548,40.8833209853188,"Significant_001","Fam8a1","13",46669477,46678064,NA,1898005109,FALSE,-0.127659574468085
"222","Hdhd3__1","4","cis",62699960,40.7471667323375,"Significant_001","Hdhd3","4",62499054,62502200,NA,621324835,FALSE,-0.0599742816788583
"223","S100a13","3","cis",90695275,40.7210750911113,"Significant_001","S100a13","3",90514233,90524581,NA,482280470,FALSE,0.014861816725341
"224","Gsta3__2","1","cis",20297287,40.6569806415768,"Significant_001","Gsta3","1",21240565,21265575,NA,20297287,FALSE,0.0525960747939372
"225","Gsta3__2","1","trans",20199452,40.6569806415759,"Significant_001","Gsta3","1",21240565,21265575,NA,20199452,FALSE,0.0525960747939372
"226","S100a13","3","trans",93448922,40.447291741002,"Significant_001","S100a13","3",90514233,90524581,NA,485034117,FALSE,0.014861816725341
"227","Dhrs7","12","trans",71317335,40.2903247765962,"Significant_001","Dhrs7","12",72650353,72664828,NA,1796236874,FALSE,-0.0101116568641918
"228","Ide__1","19","cis",37608940,40.2843699506056,"Significant_001","Ide","19",37268743,37334544,NA,2564922747,FALSE,-0.00463070317825045
"229","Cyp2u1","3","trans",132645031,40.1860998652911,"Significant_001","Cyp2u1","3",131290491,131304157,NA,524230226,FALSE,0.0102807826916958
"230","Cyp2u1","3","cis",131582451,40.1445298409344,"Significant_001","Cyp2u1","3",131290491,131304157,NA,523167646,FALSE,0.0102807826916958
"231","Ugt1a10","1","trans",82900019,40.1034386099562,"Significant_001","Ugt1a10","1",88055411,88220002,NA,82900019,FALSE,-0.0941390829031278
"232","Gm4952__1","19","cis",12627529,40.0513215369649,"Significant_001","Gm4952","19",12599984,12627616,NA,2539941336,FALSE,-0.105691056910569
"233","Pnpo__1","11","cis",96767905,40.0171902392524,"Significant_001","Pnpo","11",96937816,96944019,NA,1692604901,FALSE,0.0545917040847159
"234","Uba6__1","5","trans",87325512,39.8642749257675,"Significant_001","Uba6","5",86110720,86172743,NA,809458503,FALSE,0.0772463126532735
"235","Uba6__1","5","cis",86836564,39.8642748922723,"Significant_001","Uba6","5",86110720,86172743,NA,808969555,FALSE,0.0772463126532735
"236","Atg4b__1","1","cis",93848240,39.8538759728404,"Significant_001","Atg4b","1",93754905,93789606,NA,93848240,FALSE,-0.0581331377223547
"237","Cfi__1","3","cis",129831157,39.8445865428302,"Significant_001","Cfi","3",129836727,129875332,NA,521416352,FALSE,0.099408935095713
"238","Enpep","3","cis",130060600,39.8134910043577,"Significant_001","Enpep","3",129269177,129332749,NA,521645795,FALSE,-0.118184820569035
"239","Nqo1","8","trans",106266113,39.7989523565549,"Significant_001","Nqo1","8",107388225,107403205,NA,1296411793,FALSE,0.0633471762548222
"240","Enpep","3","trans",130635665,39.7377140540164,"Significant_001","Enpep","3",129269177,129332749,NA,522220860,FALSE,-0.118184820569035
"241","unknow_26","12",NA,72760226,39.6589681818216,"Significant_001","unknow_26",NA,NA,NA,NA,1797679765,FALSE,-0.0847150214739148
"242","unknow_125","9",NA,77764535,39.6533594962914,"Significant_001","unknow_125",NA,NA,NA,NA,1404311428,FALSE,0.00246642915867361
"243","Pccb__1","9","cis",100552560,39.5008556942087,"Significant_001","Pccb","9",100982032,101034940,NA,1427099453,FALSE,-0.155666111544434
"244","Prkag1__1","15","cis",98831231,39.3682749413159,"Significant_001","Prkag1","15",98812797,98831508,NA,2210203675,FALSE,0.124790072446965
"245","Fam84b","15",NA,58874046,39.3060161720562,"Significant_001","Fam84b",NA,NA,NA,NA,2170246490,FALSE,-0.0784324789459578
"246","Hsd17b4__1","18","trans",54900278,39.2853805913466,"Significant_001","Hsd17b4","18",50128201,50196270,NA,2484511446,FALSE,0.0581894582990774
"247","Fam207a__1","10","cis",78464919,39.2805952609511,"Significant_001","Fam207a","10",77486655,77516924,NA,1536606922,FALSE,-0.0561158995048597
"248","Sugct","13","trans",17986875,39.2585482964729,"Significant_001","Sugct","13",16857472,17694795,NA,1870035436,FALSE,0.0360930575025133
"249","Sugct","13","cis",17804855,39.2585482941946,"Significant_001","Sugct","13",16857472,17694795,NA,1869853416,FALSE,0.0360930575025133
"250","Tradd__1","8","cis",105305615,38.9208908202674,"Significant_001","Tradd","8",105258575,105264594,NA,1295451295,FALSE,0.00692146074442594
"251","Uros__1","7","cis",133884001,38.8980420570175,"Significant_001","Uros","7",133686142,133710467,NA,1171588222,FALSE,0.138846645582397
"252","Afmid__1","11","cis",117141679,38.7462374261757,"Significant_001","Afmid","11",117825503,117839908,NA,1712978675,FALSE,-0.0551415379001586
"253","Prkag1__1","15","trans",97247052,38.6636767326226,"Significant_001","Prkag1","15",98812797,98831508,NA,2208619496,FALSE,0.124790072446965
"254","Akr1c19","13","trans",5870051,38.6456497295804,"Significant_001","Akr1c19","13",4233503,4248361,NA,1857918612,FALSE,-0.0578662225688808
"255","Akr1c19","13","cis",4191259,38.6355358305156,"Significant_001","Akr1c19","13",4233503,4248361,NA,1856239820,FALSE,-0.0578662225688808
"256","Rmdn2","17","cis",79621737,38.5353188455017,"Significant_001","Rmdn2","17",79578596,79684976,NA,2407245634,FALSE,0.0687719150311641
"257","Gpd2__1","2","cis",57289856,38.5137151820854,"Significant_001","Gpd2","2",57237678,57370719,NA,259761827,FALSE,-0.0107159671423853
"258","Lars__1","18","trans",40219251,38.4045811513068,"Significant_001","Lars","18",42202298,42262237,NA,2469830419,FALSE,0.0223946146116604
"259","Acaa1b__1","9","trans",120952921,38.3910421845467,"Significant_001","Acaa1b","9",119148043,119157093,NA,1447499814,FALSE,0.0796213925838481
"260","Tradd__1","8","trans",106425093,38.3662718728793,"Significant_001","Tradd","8",105258575,105264594,NA,1296570773,FALSE,0.00692146074442594
"261","Lars__1","18","cis",42275117,38.3600208648446,"Significant_001","Lars","18",42202298,42262237,NA,2471886285,FALSE,0.0223946146116604
"262","Rmdn2","17","trans",80649535,38.3335635947006,"Significant_001","Rmdn2","17",79578596,79684976,NA,2408273432,FALSE,0.0687719150311641
"263","Atg4b__1","1","trans",96837560,38.2660523973132,"Significant_001","Atg4b","1",93754905,93789606,NA,96837560,FALSE,-0.0581331377223547
"264","Aox1","1","cis",57377759,38.1796175829874,"Significant_001","Aox1","1",58029809,58106410,NA,57377759,FALSE,0.0626444898848297
"265","Aox1","1","trans",56973198,38.1796175829847,"Significant_001","Aox1","1",58029809,58106410,NA,56973198,FALSE,0.0626444898848297
"266","Casp8","1","trans",56794824,38.1172837626927,"Significant_001","Casp8","1",58795233,58847503,NA,56794824,FALSE,0.135098534328316
"267","Ugt3a1","15","cis",8981400,38.1166188858087,"Significant_001","Ugt3a1","15",9279822,9315038,NA,2120353844,FALSE,-0.0199492660440865
"268","Tbpl1","12","trans",84972958,38.1088554203317,"Significant_001","Tbpl1","10",22703877,22732666,NA,1809892497,FALSE,-0.00979371505687295
"269","Acsf2","11","cis",94507634,38.0249172762814,"Significant_001","Acsf2","11",94557102,94602139,NA,1690344630,FALSE,-0.0107810687412863
"270","Cth","3","trans",159913826,37.9908258054648,"Significant_001","Cth","3",157894248,157925081,NA,551499021,FALSE,-0.0225351518856589
"271","Cth","3","cis",157653008,37.9908258054648,"Significant_001","Cth","3",157894248,157925081,NA,549238203,FALSE,-0.0225351518856589
"272","Ugt3a1","15","trans",10293660,37.9337102461764,"Significant_001","Ugt3a1","15",9279822,9315038,NA,2121666104,FALSE,-0.0199492660440865
"273","Fam207a__1","10","trans",78574760,37.8280752829936,"Significant_001","Fam207a","10",77486655,77516924,NA,1536716763,FALSE,-0.0561158995048597
"274","Hibch__1","1","cis",53830673,37.806843362491,"Significant_001","Hibch","1",52845038,52920986,NA,53830673,FALSE,-0.109822852766125
"275","Ufl1__1","4","cis",25254595,37.7850415307824,"Significant_001","Ufl1","4",25247149,25281821,NA,583879470,FALSE,-0.0344527127207314
"276","Ufl1__1","4","trans",26324927,37.7850408970206,"Significant_001","Ufl1","4",25247149,25281821,NA,584949802,FALSE,-0.0344527127207314
"277","Itpa__1","2","trans",129593240,37.7701132984882,"Significant_001","Itpa","2",130664692,130681614,NA,332065211,FALSE,0.0351132379085243
"278","Itpa__1","2","cis",129799966,37.7701132984882,"Significant_001","Itpa","2",130664692,130681614,NA,332271937,FALSE,0.0351132379085243
"279","Abcd3__1","3","cis",121759068,37.6707802373088,"Significant_001","Abcd3","3",121758904,121815302,NA,513344263,FALSE,0.00981652858879496
"280","Ide__1","19","trans",36112285,37.6073563142558,"Significant_001","Ide","19",37268743,37334544,NA,2563426092,FALSE,-0.00463070317825045
"281","Nipsnap3b__1","4","trans",48191857,37.587324823374,"Significant_001","Nipsnap3b","4",53011880,53022060,NA,606816732,FALSE,-0.0536219968941262
"282","Uros__1","7","trans",132270074,37.4697571961883,"Significant_001","Uros","7",133686142,133710467,NA,1169974295,FALSE,0.138846645582397
"283","Gm4952__1","19","trans",14468239,37.4452595916612,"Significant_001","Gm4952","19",12599984,12627616,NA,2541782046,FALSE,-0.105691056910569
"284","Enpp3","10","cis",24902296,37.4039888375367,"Significant_001","Enpp3","10",24773814,24836195,NA,1483044299,FALSE,0.0759951226903125
"285","Ddx6","9","cis",43791311,37.3693503228937,"Significant_001","Ddx6","9",44602983,44640731,NA,1370338204,FALSE,-0.0668990520734514
"286","Plec__3","15","trans",79895470,37.3674704528813,"Significant_001","Plec","15",76170974,76231378,NA,2191267914,FALSE,0.0440654622622285
"287","Sugp1__1","8","trans",71272441,37.3174446641834,"Significant_001","Sugp1","8",70042769,70072347,NA,1261418121,FALSE,-0.0211404216756581
"288","Sugp1__1","8","cis",70896616,37.3174446641834,"Significant_001","Sugp1","8",70042769,70072347,NA,1261042296,FALSE,-0.0211404216756581
"289","Cyp2c44","19",NA,44741131,37.2934275246491,"Significant_001","Cyp2c44",NA,NA,NA,NA,2572054938,FALSE,-0.023181623346052
"290","unknow_215","15",NA,100218414,37.1902942647954,"Significant_001","unknow_215",NA,NA,NA,NA,2211590858,FALSE,0.0397755795068655
"291","Urad","5","cis",147101280,37.1659480383819,"Significant_001","Urad","5",147314984,147322440,NA,869234271,FALSE,-0.0744074597185038
"292","Nipsnap3b__1","4","cis",53021800,37.0849906771833,"Significant_001","Nipsnap3b","4",53011880,53022060,NA,611646675,FALSE,-0.0536219968941262
"293","Atp6v0a4","11","trans",51606776,36.9840451239357,"Significant_001","Atp6v0a4","6",38048483,38124586,NA,1647443772,FALSE,-0.00876964325612572
"294","Cyp7b1__1","3","cis",18221887,36.9608424232296,"Significant_001","Cyp7b1","3",18071944,18243890,NA,409807082,FALSE,-0.0419574031522511
"295","Urad","5","trans",146300287,36.7176800964105,"Significant_001","Urad","5",147314984,147322440,NA,868433278,FALSE,-0.0744074597185038
"296","Qprt__1","7","cis",127092608,36.6939451619488,"Significant_001","Qprt","7",127107770,127122029,NA,1164796829,FALSE,0.0893606256719438
"297","Ptcd3__1","6","trans",72899742,36.6807555150288,"Significant_001","Ptcd3","6",71880638,71908773,NA,953867417,FALSE,-0.0728193885223208
"298","Ptcd3__1","6","cis",72744243,36.6807554204949,"Significant_001","Ptcd3","6",71880638,71908773,NA,953711918,FALSE,-0.0728193885223208
"299","Itfg1__1","8","cis",84832044,36.6347321571919,"Significant_001","Itfg1","8",85717557,85840949,NA,1274977724,FALSE,0.0440233010800289
"300","Itfg1__1","8","trans",86885028,36.6347318215765,"Significant_001","Itfg1","8",85717557,85840949,NA,1277030708,FALSE,0.0440233010800289
"301","Lars2","9","trans",121910068,36.5695359192151,"Significant_001","Lars2","9",123366927,123462675,NA,1448456961,FALSE,-0.0560312601390907
"302","Hibch__1","1","trans",55090279,36.4968134472896,"Significant_001","Hibch","1",52845038,52920986,NA,55090279,FALSE,-0.109822852766125
"303","Plec__3","15","cis",75894430,36.4782838159661,"Significant_001","Plec","15",76170974,76231378,NA,2187266874,FALSE,0.0440654622622285
"304","Enpp3","10","trans",26302733,36.4445587493592,"Significant_001","Enpp3","10",24773814,24836195,NA,1484444736,FALSE,0.0759951226903125
"305","Hsd3b3__1","3","trans",100209511,36.3819055850787,"Significant_001","Hsd3b3","3",98741476,98764540,NA,491794706,FALSE,0.0346073037221297
"306","Hsd3b3__1","3","cis",98431852,36.3819049079373,"Significant_001","Hsd3b3","3",98741476,98764540,NA,490017047,FALSE,0.0346073037221297
"307","Ddx6","9","trans",41964784,36.3135453027803,"Significant_001","Ddx6","9",44602983,44640731,NA,1368511677,FALSE,-0.0668990520734514
"308","Ehhadh__2","16","cis",21559351,36.2829098744054,"Significant_001","Ehhadh","16",21761285,21787834,NA,2243975480,FALSE,-0.0150585689089389
"309","Cpne1__1","2","cis",155225922,36.0602908547106,"Significant_001","Cpne1","2",156071841,156111965,NA,357697893,FALSE,-0.0772041514710739
"310","Abcd3__1","3","trans",122859002,36.0283224071644,"Significant_001","Abcd3","3",121758904,121815302,NA,514444197,FALSE,0.00981652858879496
"311","Lars2","9","cis",123126981,35.9761955566647,"Significant_001","Lars2","9",123366927,123462675,NA,1449673874,FALSE,-0.0560312601390907
"312","Hdhd3__1","4","trans",63544898,35.9497583437207,"Significant_001","Hdhd3","4",62499054,62502200,NA,622169773,FALSE,-0.0599742816788583
"313","Cpne1__1","2","trans",157096690,35.926289672965,"Significant_001","Cpne1","2",156071841,156111965,NA,359568661,FALSE,-0.0772041514710739
"314","Hspa4__1","11","cis",53332675,35.8860562974835,"Significant_001","Hspa4","11",53259814,53300479,NA,1649169671,FALSE,-0.0313327852379647
"315","Afmid__1","11","trans",116610463,35.8225127737961,"Significant_001","Afmid","11",117825503,117839908,NA,1712447459,FALSE,-0.0551415379001586
"316","Mettl26__1","17","cis",25720910,35.8055215723202,"Significant_001","Mettl26","17",25875500,25877163,NA,2353344807,FALSE,-0.00841115584881
"317","Fetub","16","cis",22842086,35.5892739136435,"Significant_001","Fetub","16",22918382,22939768,NA,2245258215,FALSE,-0.0237695552201329
"318","Gckr__1","5","cis",32136620,35.5254661102787,"Significant_001","Gckr","5",31297266,31327302,"Gckr__1",754269611,TRUE,0.0724820990647244
