"","Phenotype","Chr","qtl_type","Pos_bp","Lod","Status","Gene","Gene_chr","Gene_start","Gene_end","mash_protein","abs_pos","is_mash","mouse_tau"
"193","Rdh7__1","10","trans",128907645,46.9182595136916,"Significant_001","Rdh7","10",127884027,127889247,NA,1587049648,FALSE,-0.0223243459746611
"194","Hddc2","10","trans",33765617,46.8460715810952,"Significant_001","Hddc2","10",31313330,31328204,NA,1491907620,FALSE,0.00759989775922297
"195","Itfg1__1","8","cis",84800212,46.6114206131877,"Significant_001","Itfg1","8",85717557,85840949,NA,1274945892,FALSE,0.0440233010800289
"196","Cnp","11","trans",99485831,46.584964977086,"Significant_001","Cnp","11",100574909,100591875,NA,1695322827,FALSE,-0.10182115702013
"197","Tpmt","13","trans",45411654,46.5209955527719,"Significant_001","Tpmt","13",47021987,47043338,NA,1897460215,FALSE,0.127277582196738
"198","Acot3","12","cis",83133690,46.311795596897,"Significant_001","Acot3","12",84052144,84060400,NA,1808053229,FALSE,-0.102558398220245
"199","Akr1c12__1","13","trans",5870051,46.2723336770818,"Significant_001","Akr1c12","13",4268172,4279399,NA,1857918612,FALSE,-0.0795792314016485
"200","unknow_170","7",NA,102468738,45.9950589503586,"Significant_001","unknow_170",NA,NA,NA,NA,1140172959,FALSE,0.00474284867348451
"201","Gcdh__2","8","trans",83165690,45.9859124588888,"Significant_001","Gcdh","8",84886387,84893921,NA,1273311370,FALSE,0.00336990595611285
"202","Ugt3a1","15","trans",10358582,45.9707165255283,"Significant_001","Ugt3a1","15",9279822,9315038,NA,2121731026,FALSE,-0.0199492660440865
"203","Ugt3a1","15","cis",10177666,45.970716382692,"Significant_001","Ugt3a1","15",9279822,9315038,NA,2121550110,FALSE,-0.0199492660440865
"204","Tpmt","13","cis",46648374,45.9323200371091,"Significant_001","Tpmt","13",47021987,47043338,NA,1898696935,FALSE,0.127277582196738
"205","Baat__1","4","cis",49656723,45.7260262227231,"Significant_001","Baat","4",49489416,49507915,NA,608281598,FALSE,0.0225632593404586
"206","Acot3","12","trans",82437726,45.5879511333196,"Significant_001","Acot3","12",84052144,84060400,NA,1807357265,FALSE,-0.102558398220245
"207","Lyplal1","1","cis",185455772,45.5242689167934,"Significant_001","Lyplal1","1",186087732,186117310,NA,185455772,FALSE,-0.050375585864761
"208","Lyplal1","1","trans",184846358,45.5242680334832,"Significant_001","Lyplal1","1",186087732,186117310,NA,184846358,FALSE,-0.050375585864761
"209","Fn3krp","11","cis",121296879,45.3236695638149,"Significant_001","Fn3krp","11",121421373,121431288,NA,1717133875,FALSE,-0.028876130288197
"210","Itfg1__1","8","trans",84705948,45.0824937888472,"Significant_001","Itfg1","8",85717557,85840949,NA,1274851628,FALSE,0.0440233010800289
"211","Cobll1__2","2","trans",68120973,45.0634098060344,"Significant_001","Cobll1","2",65088339,65239398,NA,270592944,FALSE,-0.184855703353922
"212","Sult2a3__1","7","cis",14427924,45.0390232848263,"Significant_001","Sult2a3","7",14067555,14123048,NA,1052132145,FALSE,0.0278318120604519
"213","Hdlbp__1","1","trans",96844483,45.0167060177631,"Significant_001","Hdlbp","1",93405940,93478917,NA,96844483,FALSE,-0.0294214783115852
"214","Hdlbp__1","1","cis",92859914,45.0167060177631,"Significant_001","Hdlbp","1",93405940,93478917,NA,92859914,FALSE,-0.0294214783115852
"215","Cps1__1","1","cis",66853225,44.9836454692647,"Significant_001","Cps1","1",67122426,67231267,NA,66853225,FALSE,-0.157872546746211
"216","Cps1__1","1","trans",65277866,44.9836443320765,"Significant_001","Cps1","1",67122426,67231267,NA,65277866,FALSE,-0.157872546746211
"217","Ces2e__1","8","trans",107580451,44.6190321459187,"Significant_001","Ces2e","8",104926260,104934672,NA,1297726131,FALSE,-0.0131613157099592
"218","Tor1aip2","1","cis",156698818,44.5318726415952,"Significant_001","Tor1aip2","1",156035664,156068861,NA,156698818,FALSE,0.103308819616649
"219","Uros__1","7","cis",133884001,44.5165340077679,"Significant_001","Uros","7",133686142,133710467,NA,1171588222,FALSE,0.138846645582397
"220","Cnp","11","cis",99932402,44.3975192197983,"Significant_001","Cnp","11",100574909,100591875,NA,1695769398,FALSE,-0.10182115702013
"221","Aldh1a1__1","19","cis",20390622,44.3682670576093,"Significant_001","Aldh1a1","19",20492583,20643463,NA,2547704429,FALSE,0.233748620977999
"222","Tor1aip2","1","trans",157529244,44.3467388392859,"Significant_001","Tor1aip2","1",156035664,156068861,NA,157529244,FALSE,0.103308819616649
"223","Cobll1__2","2","cis",65099230,44.3255361402607,"Significant_001","Cobll1","2",65088339,65239398,NA,267571201,FALSE,-0.184855703353922
"224","Naglu","11","cis",100956805,44.3220193659246,"Significant_001","Naglu","11",101070090,101077672,NA,1696793801,FALSE,-0.0610423649612468
"225","H6pd__2","4","cis",150901072,44.1742916530821,"Significant_001","H6pd","4",149979474,150009023,NA,709525947,FALSE,0.0684486793009676
"226","H6pd__2","4","trans",151013597,44.1742916486987,"Significant_001","H6pd","4",149979474,150009023,NA,709638472,FALSE,0.0684486793009676
"227","unknow_72","3",NA,89468869,44.14019436909,"Significant_001","unknow_72",NA,NA,NA,NA,481054064,FALSE,-0.138655177421697
"228","Ehhadh__2","16","cis",21470215,44.103145067445,"Significant_001","Ehhadh","16",21761285,21787834,NA,2243886344,FALSE,-0.0150585689089389
"229","Ehhadh__2","16","trans",22899195,44.0849218831181,"Significant_001","Ehhadh","16",21761285,21787834,NA,2245315324,FALSE,-0.0150585689089389
"230","unknow_168","7",NA,25615829,43.7892509616686,"Significant_001","unknow_168",NA,NA,NA,NA,1063320050,FALSE,-0.0302503293807642
"231","Gm4952__1","19","cis",12587301,43.7161147871372,"Significant_001","Gm4952","19",12599984,12627616,NA,2539901108,FALSE,-0.105691056910569
"232","Gm4952__1","19","trans",14468239,43.7141854800677,"Significant_001","Gm4952","19",12599984,12627616,NA,2541782046,FALSE,-0.105691056910569
"233","Hibch__1","1","cis",52177419,43.4456423869312,"Significant_001","Hibch","1",52845038,52920986,NA,52177419,FALSE,-0.109822852766125
"234","Rpn2__1","2","trans",156147427,43.3229529833623,"Significant_001","Rpn2","2",157279098,157326318,NA,358619398,FALSE,-0.0380083057528933
"235","Sult2a3__1","7","trans",12415959,43.293173880636,"Significant_001","Sult2a3","7",14067555,14123048,NA,1050120180,FALSE,0.0278318120604519
"236","Rpn2__1","2","cis",156303005,43.2723383007005,"Significant_001","Rpn2","2",157279098,157326318,NA,358774976,FALSE,-0.0380083057528933
"237","Ces2a__2","8","trans",106130347,43.1299983296366,"Significant_001","Ces2a","8",104734003,104741634,NA,1296276027,FALSE,-0.145027439902748
"238","Fn3krp","11","trans",120346083,43.0420191421347,"Significant_001","Fn3krp","11",121421373,121431288,NA,1716183079,FALSE,-0.028876130288197
"239","Pfkl","10","cis",77016053,43.0068841082927,"Significant_001","Pfkl","10",77986947,78009807,NA,1535158056,FALSE,0.0983269037530479
"240","Pfkl","10","trans",76892645,43.0068841072285,"Significant_001","Pfkl","10",77986947,78009807,NA,1535034648,FALSE,0.0983269037530479
"241","Narfl__1","17",NA,26957555,43.0033924631733,"Significant_001","Narfl",NA,NA,NA,NA,2354581452,FALSE,-0.088391710984779
"242","Kank1","19","cis",24272410,42.9217648694833,"Significant_001","Kank1","19",25236732,25434498,NA,2551586217,FALSE,0.0336826840682882
"243","Kank1","19","trans",24101015,42.921763384038,"Significant_001","Kank1","19",25236732,25434498,NA,2551414822,FALSE,0.0336826840682882
"244","Bphl__1","13","trans",31819778,42.8075968154432,"Significant_001","Bphl","13",34037585,34074074,NA,1883868339,FALSE,-0.127221367287139
"245","Sugp1__1","8","trans",71882170,42.7999633637291,"Significant_001","Sugp1","8",70042769,70072347,NA,1262027850,FALSE,-0.0211404216756581
"246","Bphl__1","13","cis",33918031,42.7783094314292,"Significant_001","Bphl","13",34037585,34074074,NA,1885966592,FALSE,-0.127221367287139
"247","Lpp__1","16","trans",25981148,42.6963460628518,"Significant_001","Lpp","16",24393350,24992578,NA,2248397277,FALSE,0.0232518919830512
"248","Lpp__1","16","cis",24986002,42.6963460618172,"Significant_001","Lpp","16",24393350,24992578,NA,2247402131,FALSE,0.0232518919830512
"249","Sugp1__1","8","cis",70906108,42.5854147524094,"Significant_001","Sugp1","8",70042769,70072347,NA,1261051788,FALSE,-0.0211404216756581
"250","D10Jhu81e__1","10",NA,77016053,42.5589611189759,"Significant_001","D10Jhu81e",NA,NA,NA,NA,1535158056,FALSE,-0.113673574073684
"251","Slc27a5__1","7","cis",12415959,42.5582134338099,"Significant_001","Slc27a5","7",12988346,12998192,NA,1050120180,FALSE,-0.169424710668887
"252","Slc27a5__1","7","trans",14427924,42.5582133719523,"Significant_001","Slc27a5","7",12988346,12998192,NA,1052132145,FALSE,-0.169424710668887
"253","Mtus1__2","8","trans",45051507,42.5099902592677,"Significant_001","Mtus1","8",40990912,41133983,NA,1235197187,FALSE,0.0405091545259856
"254","Aldh4a1__2","4","trans",140718364,42.4857955889355,"Significant_001","Aldh4a1","4",139622871,139649691,NA,699343239,FALSE,0.0536394507603721
"255","Aldh4a1__2","4","cis",140620576,42.4857955869659,"Significant_001","Aldh4a1","4",139622871,139649691,NA,699245451,FALSE,0.0536394507603721
"256","Ears2","7","cis",121899505,42.4599035424735,"Significant_001","Ears2","7",122034162,122067094,NA,1159603726,FALSE,-0.144620462977331
"257","Aaas__1","15","cis",102435983,42.428454142168,"Significant_001","Aaas","15",102338247,102350759,NA,2213808427,FALSE,-0.0100156582826673
"258","Baat__1","4","trans",52487889,42.3938200889996,"Significant_001","Baat","4",49489416,49507915,NA,611112764,FALSE,0.0225632593404586
"259","Irf3__1","7","cis",44230498,42.3789331961425,"Significant_001","Irf3","7",44997648,45002848,NA,1081934719,FALSE,-0.164688604535138
"260","Ptgr1__1","4","trans",56906241,42.3618206031493,"Significant_001","Ptgr1","4",58965590,58987131,NA,615531116,FALSE,0.0839100916221739
"261","Ptgr1__1","4","cis",58064223,42.3618206030026,"Significant_001","Ptgr1","4",58965590,58987131,NA,616689098,FALSE,0.0839100916221739
"262","Coro7","16","cis",4624785,42.3003669699773,"Significant_001","Coro7","16",4626884,4679720,NA,2227040914,FALSE,0.0611126335982461
"263","Ddx6","9","cis",44742632,42.2110573892955,"Significant_001","Ddx6","9",44602983,44640731,NA,1371289525,FALSE,-0.0668990520734514
"264","Ears2","7","trans",123124252,42.1265644279111,"Significant_001","Ears2","7",122034162,122067094,NA,1160828473,FALSE,-0.144620462977331
"265","Aldh1a1__1","19","trans",21597362,42.0697056036444,"Significant_001","Aldh1a1","19",20492583,20643463,NA,2548911169,FALSE,0.233748620977999
"266","unknow_215","15",NA,100181359,42.0449795366093,"Significant_001","unknow_215",NA,NA,NA,NA,2211553803,FALSE,0.0397755795068655
"267","Hsdl2__3","4","trans",62499866,41.9902298535284,"Significant_001","Hsdl2","4",59581517,59618694,NA,621124741,FALSE,0.0369181380417336
"268","Hsdl2__3","4","cis",59806017,41.9225547161177,"Significant_001","Hsdl2","4",59581517,59618694,NA,618430892,FALSE,0.0369181380417336
"269","Aox1","1","cis",57885808,41.7918663379312,"Significant_001","Aox1","1",58029809,58106410,NA,57885808,FALSE,0.0626444898848297
"270","Gstm7","3","trans",108971757,41.79012819878,"Significant_001","Gstm7","3",107926334,107931877,NA,500556952,FALSE,-0.041310931691858
"271","Gstm7","3","cis",108907216,41.7901276091505,"Significant_001","Gstm7","3",107926334,107931877,NA,500492411,FALSE,-0.041310931691858
"272","Psmd9","5","cis",122241923,41.7713388254005,"Significant_001","Psmd9","5",123228190,123250126,NA,844374914,FALSE,-0.114207615714878
"273","Glyctk","9","cis",106247541,41.6281465956745,"Significant_001","Glyctk","9",106152859,106160158,NA,1432794434,FALSE,-0.0960220924594726
"274","Uros__1","7","trans",132634131,41.6090421240685,"Significant_001","Uros","7",133686142,133710467,NA,1170338352,FALSE,0.138846645582397
"275","Aox1","1","trans",56794824,41.5564432508676,"Significant_001","Aox1","1",58029809,58106410,NA,56794824,FALSE,0.0626444898848297
"276","Focad","4","trans",89137422,41.5118983144455,"Significant_001","Focad","4",88094620,88411011,NA,647762297,FALSE,-0.028452933459352
"277","Irf3__1","7","trans",46030275,41.5048246830497,"Significant_001","Irf3","7",44997648,45002848,NA,1083734496,FALSE,-0.164688604535138
"278","Ufl1__1","4","trans",26346660,41.4643212553697,"Significant_001","Ufl1","4",25247149,25281821,NA,584971535,FALSE,-0.0344527127207314
"279","Ufl1__1","4","cis",25800250,41.4643205485421,"Significant_001","Ufl1","4",25247149,25281821,NA,584425125,FALSE,-0.0344527127207314
"280","Hibch__1","1","trans",55088051,41.4147433877683,"Significant_001","Hibch","1",52845038,52920986,NA,55088051,FALSE,-0.109822852766125
"281","Naglu","11","trans",99932402,41.2859797531604,"Significant_001","Naglu","11",101070090,101077672,NA,1695769398,FALSE,-0.0610423649612468
"282","Myo1c__1","11","trans",74522569,41.1670832999703,"Significant_001","Myo1c","11",75650519,75674643,NA,1670359565,FALSE,-0.0112781162383793
"283","Myo1c__1","11","cis",74670474,41.1670832978145,"Significant_001","Myo1c","11",75650519,75674643,NA,1670507470,FALSE,-0.0112781162383793
"284","Cpox__1","16","cis",59639149,41.163542621219,"Significant_001","Cpox","16",58670208,58680391,NA,2282055278,FALSE,0.0261610135548201
"285","Cpox__1","16","trans",57632519,41.1581005065137,"Significant_001","Cpox","16",58670208,58680391,NA,2280048648,FALSE,0.0261610135548201
"286","Hsd17b4__1","18","trans",52905872,41.1523616822451,"Significant_001","Hsd17b4","18",50128201,50196270,NA,2482517040,FALSE,0.0581894582990774
"287","Hsd17b4__1","18","cis",51117872,41.1523612865051,"Significant_001","Hsd17b4","18",50128201,50196270,NA,2480729040,FALSE,0.0581894582990774
"288","Aprt","8","cis",122336651,40.8818989671771,"Significant_001","Aprt","8",122574637,122576907,NA,1312482331,FALSE,0.0667481782855858
"289","Esd","14","trans",73143153,40.763797369115,"Significant_001","Esd","14",74732151,74750765,NA,2052613353,FALSE,0.0761720548954591
"290","Psmd9","5","trans",122170869,40.7535597463437,"Significant_001","Psmd9","5",123228190,123250126,NA,844303860,FALSE,-0.114207615714878
"291","Esd","14","cis",74732363,40.7473462905993,"Significant_001","Esd","14",74732151,74750765,NA,2054202563,FALSE,0.0761720548954591
"292","unknow_190","10",NA,128439189,40.7378441579423,"Significant_001","unknow_190",NA,NA,NA,NA,1586581192,FALSE,0.0790394064256687
"293","Dmgdh__1","13","trans",91700855,40.706473343424,"Significant_001","Dmgdh","13",93674436,93752823,NA,1943749416,FALSE,-0.0623774690642326
"294","Dmgdh__1","13","cis",92693554,40.706473343424,"Significant_001","Dmgdh","13",93674436,93752823,NA,1944742115,FALSE,-0.0623774690642326
"295","Cyp7b1__1","3","trans",16216849,40.7039401500348,"Significant_001","Cyp7b1","3",18071944,18243890,NA,407802044,FALSE,-0.0419574031522511
"296","Serhl","15","cis",82759901,40.5654322042609,"Significant_001","Serhl","15",83100192,83116676,NA,2194132345,FALSE,-0.0539575956777497
"297","Focad","4","cis",88910046,40.4927988071349,"Significant_001","Focad","4",88094620,88411011,NA,647534921,FALSE,-0.028452933459352
"298","Gpd2__1","2","cis",57289856,40.4382231697355,"Significant_001","Gpd2","2",57237678,57370719,NA,259761827,FALSE,-0.0107159671423853
"299","Cyp7b1","3","trans",19236522,40.3723581691557,"Significant_001","Cyp7b1","3",18071944,18243890,NA,410821717,FALSE,-0.0419574031522511
"300","Cox7a2l","17","cis",83480120,40.2964588889347,"Significant_001","Cox7a2l","17",83501917,83514333,NA,2411104017,FALSE,-0.023926470898244
"301","Nudt19","7","cis",35772540,40.1955307330652,"Significant_001","Nudt19","7",35547185,35558643,NA,1073476761,FALSE,-0.0370286746443892
"302","Atp6v0a4","11","trans",51856560,40.1658132787899,"Significant_001","Atp6v0a4","6",38048483,38124586,NA,1647693556,FALSE,-0.00876964325612572
"303","Rai14","15","trans",7304008,40.0415831612217,"Significant_001","Rai14","15",10568971,10719267,NA,2118676452,FALSE,0.0518749073662369
"304","Cfi__1","3","trans",131193138,40.0174221944921,"Significant_001","Cfi","3",129836727,129875332,NA,522778333,FALSE,0.099408935095713
"305","Cfi__1","3","cis",130727738,39.9866160182137,"Significant_001","Cfi","3",129836727,129875332,NA,522312933,FALSE,0.099408935095713
"306","Nudt19","7","trans",37213737,39.8339848315856,"Significant_001","Nudt19","7",35547185,35558643,NA,1074917958,FALSE,-0.0370286746443892
"307","Aaas__1","15","trans",100467825,39.5841140999335,"Significant_001","Aaas","15",102338247,102350759,NA,2211840269,FALSE,-0.0100156582826673
"308","Canx__1","11","trans",51856775,39.5467617942016,"Significant_001","Canx","11",50293957,50325673,NA,1647693771,FALSE,-0.0816591830568262
"309","Canx__1","11","cis",49886263,39.5467617112564,"Significant_001","Canx","11",50293957,50325673,NA,1645723259,FALSE,-0.0816591830568262
"310","Uchl3","14","cis",101458822,39.5266747411056,"Significant_001","Uchl3","14",101653892,101696125,NA,2080929022,FALSE,0.0691864757123874
"311","Uchl3","14","trans",100292558,39.5266747411046,"Significant_001","Uchl3","14",101653892,101696125,NA,2079762758,FALSE,0.0691864757123874
"312","Mrps36__2","13","cis",100498835,39.2691876059569,"Significant_001","Mrps36","13",100735940,100744659,NA,1952547396,FALSE,-0.148681409026709
"313","Glyctk","9","trans",105034283,39.1816798417386,"Significant_001","Glyctk","9",106152859,106160158,NA,1431581176,FALSE,-0.0960220924594726
"314","Snap47","11","trans",60468636,39.1815627686444,"Significant_001","Snap47","11",59407141,59450041,NA,1656305632,FALSE,0.00647491148132997
"315","Snap47","11","cis",59210726,39.1815627343758,"Significant_001","Snap47","11",59407141,59450041,NA,1655047722,FALSE,0.00647491148132997
"316","Rai14","15","cis",10177666,39.1499228803456,"Significant_001","Rai14","15",10568971,10719267,NA,2121550110,FALSE,0.0518749073662369
"317","Acsf2","11","cis",94670707,39.045922787377,"Significant_001","Acsf2","11",94557102,94602139,NA,1690507703,FALSE,-0.0107810687412863
"318","Acsf2","11","trans",95844724,38.9126643409483,"Significant_001","Acsf2","11",94557102,94602139,NA,1691681720,FALSE,-0.0107810687412863
